student_ID,Gender,EthnicGroup,LunchType,TestPrep,ParentMaritalStatus,PracticeSport,MathScore,ReadingScore,School
693,female,group C,free/reduced,none,divorced,regularly,50,51,21
694,male,group D,standard,completed,married,sometimes,86,80,21
695,female,group B,standard,NA,married,regularly,83,94,21
696,male,group E,free/reduced,none,married,regularly,76,70,21
697,female,group C,free/reduced,none,married,regularly,47,51,21
698,male,group C,standard,none,married,regularly,71,74,21
699,female,group D,standard,none,married,sometimes,89,97,21
700,male,group B,standard,completed,widowed,never,85,88,21
701,male,group D,standard,none,married,regularly,74,63,21
702,female,group E,standard,completed,divorced,regularly,88,84,21
703,male,group D,standard,completed,single,regularly,74,73,21
704,female,group A,standard,none,married,regularly,46,40,21
705,female,NA,free/reduced,none,married,sometimes,34,62,21
706,male,group D,free/reduced,none,single,sometimes,54,48,21
707,female,group C,standard,completed,married,sometimes,56,73,21
708,female,group E,standard,none,married,sometimes,80,86,21
709,male,group C,standard,completed,single,sometimes,64,59,21
710,male,group B,standard,NA,married,sometimes,56,52,21
711,male,group B,standard,none,married,never,76,71,21
712,female,group D,standard,NA,NA,never,54,75,21
713,female,group E,standard,completed,married,regularly,92,90,21
714,male,group C,standard,completed,divorced,regularly,68,72,21
715,male,group E,free/reduced,none,married,sometimes,84,69,21
716,female,group C,standard,none,divorced,regularly,42,36,21
717,male,group A,standard,completed,divorced,regularly,91,92,21
718,female,group B,standard,none,divorced,regularly,55,60,21
719,female,group C,free/reduced,none,divorced,sometimes,47,57,21
721,female,group C,standard,none,divorced,sometimes,74,77,21
722,male,group C,standard,none,single,sometimes,74,71,21
723,female,group D,standard,none,married,sometimes,70,61,21
724,male,group E,standard,NA,married,regularly,95,86,21
725,female,group C,standard,none,married,sometimes,63,75,21
726,male,group D,standard,completed,married,never,76,75,21
727,male,group C,standard,none,married,sometimes,70,67,21
728,male,group D,standard,NA,married,sometimes,78,76,21
729,female,group A,standard,none,single,regularly,76,90,21
730,female,group C,free/reduced,completed,single,never,58,76,21
731,male,NA,free/reduced,none,married,sometimes,72,72,21
732,male,group A,free/reduced,none,married,sometimes,57,61,21
733,male,group A,free/reduced,none,married,sometimes,78,74,21
734,female,group C,standard,none,married,never,72,70,21
735,male,group B,standard,none,divorced,regularly,98,81,21
736,female,group E,standard,none,married,sometimes,99,99,21
737,male,group C,standard,none,married,sometimes,80,78,21
738,female,group B,standard,completed,married,sometimes,71,74,21
739,male,group A,standard,none,married,regularly,49,57,21
740,male,NA,standard,completed,single,NA,58,53,21
742,male,group C,free/reduced,none,single,regularly,53,55,21
744,female,group D,standard,none,married,regularly,67,66,21
745,female,group C,standard,none,married,regularly,25,37,21
746,female,group E,free/reduced,completed,divorced,never,61,74,21
747,male,group B,standard,completed,single,never,77,65,21
748,female,group C,standard,none,married,regularly,67,70,21
749,male,group E,standard,none,married,NA,98,81,21
750,male,group C,standard,NA,divorced,sometimes,64,56,21
751,male,group E,standard,completed,married,regularly,86,88,21
752,male,NA,free/reduced,none,married,sometimes,70,63,21
753,female,group C,free/reduced,none,married,regularly,36,47,21
754,female,group C,standard,none,married,regularly,34,46,21
755,female,group B,standard,none,divorced,never,53,65,21
756,female,group E,standard,none,divorced,regularly,86,80,21
757,female,NA,standard,none,married,regularly,81,82,21
758,male,group A,free/reduced,none,married,regularly,62,54,21
759,female,group D,standard,completed,married,regularly,61,79,21
760,male,NA,standard,none,single,regularly,96,94,21
761,male,group D,free/reduced,none,married,sometimes,60,60,21
762,male,group C,free/reduced,completed,single,regularly,53,66,21
763,male,group A,standard,none,married,NA,68,65,21
764,female,group C,standard,none,married,sometimes,70,90,21
765,female,group D,standard,none,divorced,sometimes,90,92,21
766,male,group D,standard,none,married,regularly,75,70,21
767,female,group D,standard,completed,divorced,sometimes,69,88,21
768,male,group B,free/reduced,none,single,regularly,42,37,21
769,male,group D,standard,completed,married,sometimes,58,52,21
770,female,group B,standard,completed,married,regularly,90,97,21
771,female,group B,standard,completed,married,NA,41,51,21
772,male,group E,standard,completed,married,never,85,75,21
773,female,group A,free/reduced,none,married,regularly,73,88,21
774,female,group C,free/reduced,none,divorced,sometimes,63,80,21
775,female,group D,free/reduced,none,married,regularly,62,62,21
776,male,group D,standard,none,divorced,sometimes,61,63,21
777,male,group B,free/reduced,none,married,sometimes,48,48,21
778,male,group D,standard,none,married,regularly,68,62,21
779,female,group B,standard,none,married,sometimes,47,58,21
780,female,group D,standard,NA,single,sometimes,71,68,21
781,male,NA,free/reduced,completed,married,sometimes,71,72,21
783,female,group D,standard,none,single,regularly,58,57,21
784,female,group D,free/reduced,none,married,sometimes,38,49,21
785,female,group E,standard,none,married,sometimes,86,85,21
786,male,group C,standard,none,married,regularly,91,84,21
787,male,group A,standard,none,divorced,sometimes,61,59,21
788,female,group D,standard,none,married,never,75,82,21
789,male,group B,standard,NA,single,never,56,53,21
790,female,group B,standard,none,married,regularly,53,68,21
791,male,group D,standard,completed,married,regularly,49,33,21
792,female,group C,standard,none,married,sometimes,70,73,21
793,male,group B,standard,none,NA,regularly,72,54,21
794,female,NA,free/reduced,none,single,sometimes,57,78,21
795,female,NA,standard,none,married,never,64,74,21
796,male,group C,free/reduced,none,single,sometimes,52,45,21
797,female,group E,free/reduced,none,married,regularly,83,82,21
798,female,group C,standard,none,married,regularly,79,83,21
799,female,group C,standard,completed,married,sometimes,77,81,21
800,male,group E,standard,none,married,regularly,52,43,21
801,male,group D,free/reduced,none,single,regularly,52,65,21
802,male,group D,standard,none,married,never,68,60,21
803,male,group E,standard,none,divorced,sometimes,58,57,21
804,female,group D,standard,none,married,sometimes,58,56,21
805,female,group D,standard,completed,married,regularly,47,49,21
806,female,group D,free/reduced,completed,married,regularly,73,88,21
807,female,group D,free/reduced,completed,single,sometimes,43,59,21
808,male,group B,free/reduced,none,single,sometimes,55,58,21
809,male,group C,standard,completed,divorced,sometimes,90,87,21
810,male,group B,standard,none,single,regularly,79,73,21
811,male,group C,standard,none,widowed,sometimes,99,82,21
812,female,group C,free/reduced,completed,married,sometimes,79,92,21
814,male,group B,standard,completed,married,never,46,50,21
815,female,group B,free/reduced,none,widowed,sometimes,44,54,21
816,male,group D,standard,completed,married,sometimes,91,93,21
817,male,group A,standard,none,single,regularly,52,49,21
818,male,group D,standard,none,single,regularly,100,100,21
819,male,group D,free/reduced,none,married,regularly,69,69,21
820,male,group E,free/reduced,none,single,sometimes,70,70,21
821,male,group E,free/reduced,none,divorced,sometimes,67,67,21
822,male,group C,standard,none,married,regularly,69,69,21
823,female,group B,standard,completed,single,sometimes,47,59,21
824,male,group B,free/reduced,none,married,NA,50,50,21
825,male,group B,free/reduced,none,single,regularly,54,42,21
826,male,group D,standard,completed,married,sometimes,89,79,21
827,female,group D,standard,completed,married,sometimes,70,77,21
828,male,group C,standard,none,married,sometimes,52,60,21
829,female,group C,standard,none,married,sometimes,69,73,21
830,female,group C,free/reduced,none,married,regularly,57,68,21
831,female,group C,free/reduced,none,divorced,regularly,36,49,21
832,female,group D,free/reduced,none,married,sometimes,60,64,21
833,male,group B,standard,none,married,sometimes,43,34,21
834,female,group C,standard,none,single,never,90,86,21
835,female,group D,standard,completed,married,never,90,97,21
836,female,group B,standard,none,married,regularly,31,49,21
837,female,group C,standard,completed,single,sometimes,61,66,21
838,female,group C,standard,none,single,regularly,61,62,21
839,male,group C,standard,none,married,sometimes,78,61,21
840,female,group C,free/reduced,none,married,regularly,38,48,21
841,female,group C,standard,none,married,regularly,74,80,21
843,male,group D,standard,completed,single,regularly,100,97,21
844,female,group E,free/reduced,none,single,sometimes,54,65,21
845,male,group E,free/reduced,none,married,sometimes,70,53,21
846,female,group D,standard,none,divorced,sometimes,74,75,21
848,male,group B,free/reduced,none,married,sometimes,25,28,21
849,male,group E,standard,none,married,regularly,96,89,21
850,male,group C,standard,none,married,regularly,82,56,21
851,male,group D,standard,none,single,sometimes,100,91,21
852,female,group B,free/reduced,none,married,regularly,34,43,21
853,female,group C,standard,NA,single,sometimes,70,77,21
854,female,group D,free/reduced,completed,divorced,sometimes,73,86,21
856,male,group B,standard,completed,single,sometimes,72,73,21
857,male,group C,standard,completed,married,regularly,85,84,21
858,female,group D,standard,none,divorced,sometimes,82,81,21
859,male,group D,standard,none,single,never,64,54,21
860,female,group D,standard,completed,married,sometimes,79,86,21
861,male,group C,free/reduced,none,married,sometimes,69,63,21
862,male,group D,standard,none,married,sometimes,79,70,21
863,male,group B,free/reduced,none,married,sometimes,37,42,21
864,male,group C,free/reduced,none,married,sometimes,20,31,21
865,female,group B,standard,none,married,sometimes,33,43,21
866,female,group C,free/reduced,none,married,never,61,84,21
867,male,NA,free/reduced,none,married,regularly,82,76,21
869,male,group B,free/reduced,none,married,never,52,49,21
870,male,group E,free/reduced,completed,married,sometimes,78,71,21
872,female,group C,free/reduced,none,married,sometimes,65,88,21
873,male,group B,free/reduced,none,married,never,57,55,21
874,male,group B,standard,none,married,regularly,51,35,21
875,male,group A,standard,none,single,regularly,49,38,21
876,female,group B,standard,none,married,sometimes,81,98,21
877,male,group D,standard,completed,single,sometimes,77,80,21
878,male,group E,standard,completed,married,regularly,90,74,21
879,female,group C,standard,none,married,never,62,82,21
880,female,NA,free/reduced,none,divorced,sometimes,81,85,21
881,female,group B,standard,completed,divorced,regularly,51,60,21
882,female,group C,standard,none,married,regularly,35,57,21
883,female,group C,free/reduced,none,single,never,59,70,21
884,female,group D,standard,none,divorced,sometimes,71,77,21
885,male,group A,free/reduced,completed,single,sometimes,77,80,21
886,male,group D,free/reduced,none,married,sometimes,41,40,21
887,male,group B,standard,none,divorced,never,76,65,21
888,male,group D,free/reduced,completed,single,sometimes,51,62,21
889,male,group A,free/reduced,completed,married,sometimes,44,47,21
890,male,group A,standard,none,single,sometimes,69,66,21
891,male,group B,free/reduced,none,married,never,61,58,21
892,male,NA,standard,completed,single,regularly,76,66,21
893,male,group B,standard,completed,single,never,64,72,21
894,female,group E,free/reduced,none,married,regularly,92,91,21
895,male,NA,free/reduced,none,married,sometimes,65,60,21
896,male,group C,standard,none,single,regularly,73,65,21
897,male,group B,standard,none,single,sometimes,77,71,21
