student_ID,ParentEduc,IsFirstChild,NrSiblings,TransportMeans,WklyStudyHours,WritingScore,School
846,associate's degree,yes,0,school_bus,5 to 10,68,22
847,high school,yes,1,school_bus,< 5,71,22
848,some high school,yes,7,NA,< 5,91,22
849,high school,yes,3,school_bus,5 to 10,62,22
850,some college,no,2,private,> 10,56,22
851,high school,yes,2,school_bus,5 to 10,62,22
852,high school,no,2,school_bus,5 to 10,64,22
853,high school,yes,1,school_bus,5 to 10,56,22
854,NA,no,2,private,< 5,58,22
855,bachelor's degree,no,1,school_bus,< 5,76,22
856,high school,yes,0,private,> 10,86,22
857,high school,no,1,private,5 to 10,68,22
858,some high school,yes,5,school_bus,5 to 10,47,22
859,bachelor's degree,yes,3,private,NA,88,22
860,associate's degree,yes,4,school_bus,> 10,100,22
862,high school,yes,7,private,5 to 10,69,22
863,associate's degree,no,5,school_bus,5 to 10,77,22
864,some college,yes,7,private,< 5,49,22
865,some college,NA,4,private,5 to 10,78,22
866,high school,no,1,school_bus,5 to 10,67,22
867,master's degree,yes,0,school_bus,< 5,86,22
868,some college,yes,0,school_bus,NA,63,22
870,bachelor's degree,no,1,private,> 10,69,22
871,some high school,yes,4,school_bus,< 5,51,22
872,some college,yes,3,NA,5 to 10,87,22
873,some high school,no,3,school_bus,5 to 10,35,22
874,some college,no,5,school_bus,> 10,33,22
875,associate's degree,yes,NA,school_bus,< 5,69,22
876,high school,yes,4,school_bus,> 10,75,22
877,high school,yes,2,school_bus,> 10,61,22
878,associate's degree,yes,3,NA,5 to 10,80,22
879,bachelor's degree,yes,4,school_bus,< 5,81,22
880,some high school,yes,NA,NA,5 to 10,72,22
881,some college,no,1,school_bus,5 to 10,53,22
882,some college,yes,0,private,> 10,54,22
884,some college,yes,2,NA,5 to 10,81,22
886,associate's degree,yes,NA,private,5 to 10,35,22
887,bachelor's degree,yes,2,school_bus,> 10,64,22
888,high school,no,3,school_bus,< 5,40,22
889,master's degree,yes,0,school_bus,> 10,94,22
890,some high school,yes,7,private,< 5,89,22
891,associate's degree,no,4,private,5 to 10,65,22
892,high school,yes,0,school_bus,5 to 10,62,22
893,high school,yes,4,school_bus,5 to 10,62,22
894,master's degree,no,1,school_bus,5 to 10,48,22
895,some college,yes,0,private,5 to 10,42,22
896,bachelor's degree,yes,1,private,5 to 10,86,22
897,high school,yes,2,NA,> 10,82,22
898,associate's degree,no,2,private,< 5,78,22
899,some college,yes,2,private,5 to 10,75,22
900,master's degree,yes,4,private,< 5,81,22
901,NA,yes,2,private,5 to 10,36,22
902,high school,yes,7,school_bus,> 10,73,22
903,some high school,no,3,school_bus,> 10,82,22
904,some college,no,2,NA,> 10,55,22
905,high school,yes,3,school_bus,< 5,55,22
906,some high school,no,4,school_bus,< 5,43,22
907,associate's degree,yes,1,school_bus,5 to 10,96,22
908,associate's degree,yes,NA,school_bus,< 5,60,22
909,associate's degree,yes,3,private,< 5,95,22
910,some high school,yes,6,NA,5 to 10,93,22
911,high school,yes,NA,private,< 5,65,22
912,some college,yes,5,private,< 5,53,22
913,NA,yes,2,school_bus,5 to 10,47,22
914,some college,yes,2,school_bus,5 to 10,87,22
915,some high school,yes,1,NA,> 10,61,22
916,some high school,yes,2,school_bus,< 5,78,22
917,some college,no,3,NA,5 to 10,29,22
918,some high school,no,NA,school_bus,5 to 10,63,22
919,high school,yes,3,school_bus,< 5,70,22
920,some college,yes,4,school_bus,NA,75,22
921,some college,yes,1,private,> 10,74,22
922,high school,yes,4,NA,> 10,100,22
923,high school,NA,0,school_bus,> 10,79,22
924,some college,yes,3,school_bus,< 5,54,22
925,high school,yes,5,school_bus,< 5,65,22
926,some college,yes,3,private,5 to 10,84,22
927,associate's degree,yes,0,private,< 5,69,22
928,associate's degree,yes,1,school_bus,> 10,65,22
929,some college,no,2,private,5 to 10,68,22
930,high school,yes,4,private,5 to 10,91,22
931,high school,yes,4,private,> 10,87,22
932,some college,yes,3,private,5 to 10,73,22
933,some high school,yes,1,school_bus,< 5,49,22
934,bachelor's degree,no,2,school_bus,NA,68,22
935,associate's degree,yes,0,private,5 to 10,61,22
936,some college,yes,3,school_bus,< 5,77,22
938,associate's degree,yes,1,school_bus,5 to 10,100,22
940,some college,no,2,private,5 to 10,93,22
941,some high school,yes,NA,school_bus,< 5,88,22
942,some high school,yes,2,private,< 5,62,22
944,some college,yes,2,school_bus,< 5,79,22
945,bachelor's degree,yes,3,school_bus,> 10,74,22
946,associate's degree,yes,2,school_bus,> 10,73,22
947,some college,yes,3,school_bus,5 to 10,76,22
948,associate's degree,yes,1,school_bus,5 to 10,58,22
949,some college,yes,NA,private,5 to 10,84,22
950,NA,no,2,school_bus,> 10,77,22
951,associate's degree,yes,5,school_bus,> 10,47,22
952,high school,no,1,private,> 10,56,22
953,master's degree,no,4,NA,> 10,88,22
954,bachelor's degree,yes,1,NA,> 10,83,22
955,high school,yes,3,school_bus,5 to 10,65,22
956,NA,yes,2,school_bus,5 to 10,67,22
957,bachelor's degree,yes,4,private,5 to 10,52,22
958,some college,yes,4,private,< 5,61,22
959,some college,no,2,private,5 to 10,37,22
961,some high school,yes,1,school_bus,< 5,61,22
962,some college,NA,4,private,< 5,58,22
963,bachelor's degree,yes,1,private,5 to 10,90,22
964,bachelor's degree,no,1,private,5 to 10,54,22
965,some college,no,1,school_bus,5 to 10,89,22
966,some college,yes,3,school_bus,5 to 10,83,22
967,some high school,no,4,school_bus,> 10,64,22
968,high school,no,3,school_bus,< 5,81,22
969,some college,yes,2,school_bus,NA,61,22
970,some college,no,4,private,5 to 10,80,22
971,high school,yes,3,school_bus,< 5,50,22
972,some college,no,3,school_bus,5 to 10,40,22
973,associate's degree,no,3,school_bus,5 to 10,68,22
974,some high school,yes,NA,private,< 5,51,22
975,bachelor's degree,yes,1,school_bus,5 to 10,95,22
976,high school,no,2,private,5 to 10,74,22
977,some high school,no,3,private,> 10,60,22
978,high school,no,3,private,5 to 10,49,22
979,master's degree,no,2,school_bus,< 5,66,22
980,high school,NA,1,private,< 5,64,22
981,some high school,yes,3,school_bus,> 10,68,22
982,high school,yes,2,private,5 to 10,38,22
983,high school,yes,0,private,< 5,52,22
984,associate's degree,no,4,school_bus,< 5,68,22
985,NA,yes,4,school_bus,> 10,91,22
986,bachelor's degree,no,1,NA,< 5,80,22
987,master's degree,yes,2,school_bus,5 to 10,64,22
988,some high school,no,1,private,5 to 10,67,22
990,bachelor's degree,yes,2,school_bus,< 5,64,22
991,high school,no,NA,private,> 10,72,22
992,bachelor's degree,no,3,school_bus,5 to 10,91,22
993,associate's degree,yes,NA,school_bus,< 5,57,22
994,associate's degree,yes,3,private,5 to 10,88,22
995,some high school,no,3,private,< 5,86,22
996,some college,yes,1,school_bus,< 5,63,22
998,some college,no,3,school_bus,5 to 10,59,22
999,associate's degree,no,2,private,5 to 10,43,22
0,master's degree,no,1,private,< 5,47,23
1,associate's degree,yes,2,NA,5 to 10,56,23
2,master's degree,no,2,school_bus,< 5,76,23
4,high school,yes,0,school_bus,< 5,56,23
6,NA,NA,5,private,< 5,67,23
7,some high school,no,1,private,5 to 10,94,23
9,associate's degree,yes,3,private,5 to 10,93,23
10,NA,NA,0,private,< 5,74,23
11,some college,yes,3,NA,> 10,97,23
12,master's degree,yes,1,school_bus,> 10,71,23
13,high school,yes,1,NA,5 to 10,70,23
14,associate's degree,yes,3,private,< 5,84,23
15,some high school,yes,0,school_bus,> 10,70,23
16,some college,yes,1,school_bus,< 5,52,23
17,some high school,yes,0,school_bus,5 to 10,68,23
18,some high school,no,2,private,< 5,81,23
19,some college,no,1,school_bus,> 10,77,23
20,some high school,NA,1,school_bus,> 10,90,23
22,some college,no,3,private,5 to 10,77,23
24,some high school,no,1,school_bus,> 10,85,23
25,some college,no,1,school_bus,NA,71,23
26,some high school,yes,1,school_bus,5 to 10,78,23
27,some high school,no,1,school_bus,5 to 10,57,23
28,some high school,yes,0,school_bus,NA,37,23
29,master's degree,yes,0,school_bus,< 5,72,23
30,some college,yes,0,school_bus,< 5,53,23
31,high school,no,5,school_bus,> 10,57,23
32,master's degree,yes,3,school_bus,< 5,74,23
33,some college,no,1,private,5 to 10,96,23
34,associate's degree,yes,1,private,< 5,56,23
35,some college,no,2,school_bus,5 to 10,75,23
36,associate's degree,yes,2,school_bus,5 to 10,59,23
37,some high school,yes,6,school_bus,> 10,42,23
38,associate's degree,no,1,private,< 5,76,23
39,some high school,no,2,NA,5 to 10,61,23
40,high school,yes,2,private,> 10,46,23
41,bachelor's degree,yes,2,NA,5 to 10,74,23
42,bachelor's degree,yes,3,private,> 10,48,23
43,NA,yes,3,private,5 to 10,65,23
44,some high school,no,2,school_bus,5 to 10,34,23
45,some high school,yes,1,private,5 to 10,51,23
46,master's degree,no,1,school_bus,5 to 10,95,23
47,master's degree,yes,2,private,< 5,56,23
48,some college,yes,2,school_bus,5 to 10,51,23
49,associate's degree,yes,0,school_bus,< 5,84,23
50,some high school,yes,1,school_bus,5 to 10,45,23
51,bachelor's degree,yes,6,school_bus,> 10,77,23
52,associate's degree,yes,1,school_bus,< 5,68,23
53,high school,yes,3,private,< 5,33,23
54,high school,yes,1,school_bus,< 5,73,23
55,some high school,yes,3,school_bus,> 10,56,23
56,some high school,yes,3,private,< 5,84,23
57,master's degree,yes,2,school_bus,5 to 10,89,23
58,master's degree,no,3,private,5 to 10,55,23
59,associate's degree,no,1,NA,NA,82,23
60,high school,yes,4,private,5 to 10,67,23
62,some college,yes,1,private,5 to 10,76,23
64,associate's degree,yes,2,private,5 to 10,81,23
65,high school,no,3,private,5 to 10,99,23
66,associate's degree,yes,3,school_bus,5 to 10,42,23
67,some college,yes,1,school_bus,5 to 10,62,23
68,bachelor's degree,yes,3,school_bus,5 to 10,87,23
69,high school,yes,6,school_bus,5 to 10,85,23
70,some college,yes,1,private,5 to 10,61,23
71,associate's degree,no,1,school_bus,5 to 10,80,23
72,high school,yes,3,private,> 10,53,23
73,some college,yes,2,school_bus,< 5,52,23
74,some college,no,2,school_bus,5 to 10,78,23
75,master's degree,yes,4,private,5 to 10,64,23
76,some high school,yes,1,school_bus,5 to 10,63,23
77,high school,yes,1,private,5 to 10,88,23
78,some high school,no,3,NA,> 10,82,23
79,NA,no,3,school_bus,< 5,61,23
80,associate's degree,no,3,school_bus,> 10,60,23
81,bachelor's degree,no,3,school_bus,< 5,82,23
82,some high school,yes,2,school_bus,< 5,69,23
83,high school,yes,2,school_bus,> 10,47,23
84,high school,yes,4,school_bus,5 to 10,96,23
85,bachelor's degree,no,4,private,< 5,56,23
86,some high school,yes,1,school_bus,5 to 10,77,23
87,bachelor's degree,yes,0,school_bus,5 to 10,57,23
88,associate's degree,yes,0,private,5 to 10,65,23
89,high school,no,1,private,5 to 10,63,23
90,some college,yes,0,school_bus,5 to 10,76,23
91,high school,no,3,NA,< 5,77,23
92,some college,yes,2,school_bus,< 5,88,23
93,some high school,yes,1,school_bus,5 to 10,40,23
94,high school,no,2,school_bus,5 to 10,84,23
95,high school,no,2,NA,5 to 10,40,23
96,high school,yes,6,school_bus,NA,84,23
97,high school,yes,3,school_bus,5 to 10,88,23
98,some high school,yes,2,private,> 10,40,23
99,some high school,yes,3,private,> 10,92,23
100,associate's degree,yes,4,NA,< 5,59,23
101,some high school,yes,6,school_bus,5 to 10,59,23
102,NA,yes,1,private,5 to 10,78,23
103,high school,yes,1,school_bus,< 5,41,23
104,some college,yes,2,private,5 to 10,82,23
105,some high school,yes,2,school_bus,< 5,65,23
106,some college,yes,0,school_bus,5 to 10,85,23
107,some college,yes,NA,private,5 to 10,72,23
108,bachelor's degree,yes,2,private,5 to 10,65,23
109,bachelor's degree,yes,3,school_bus,NA,73,23
110,NA,no,4,school_bus,< 5,67,23
111,some high school,yes,2,school_bus,< 5,53,23
112,some college,no,1,school_bus,5 to 10,65,23
113,associate's degree,yes,4,private,5 to 10,57,23
114,master's degree,no,3,school_bus,5 to 10,95,23
115,bachelor's degree,no,3,private,> 10,73,23
116,associate's degree,yes,0,school_bus,5 to 10,99,23
117,some high school,no,1,school_bus,< 5,42,23
118,some high school,yes,2,school_bus,5 to 10,41,23
119,master's degree,yes,5,school_bus,< 5,62,23
120,high school,yes,3,school_bus,5 to 10,81,23
121,high school,yes,1,private,5 to 10,63,23
122,some high school,yes,5,NA,5 to 10,78,23
123,some high school,no,4,school_bus,5 to 10,56,23
125,some college,yes,1,private,5 to 10,51,23
126,some college,yes,1,school_bus,< 5,86,23
127,master's degree,no,2,private,5 to 10,78,23
128,associate's degree,yes,4,NA,5 to 10,63,23
129,some college,yes,NA,school_bus,5 to 10,91,23
130,bachelor's degree,no,2,school_bus,5 to 10,48,23
131,bachelor's degree,no,3,school_bus,< 5,75,23
132,NA,yes,2,private,< 5,42,23
133,some college,yes,1,school_bus,< 5,72,23
134,NA,no,1,NA,5 to 10,59,23
135,some college,no,2,NA,5 to 10,71,23
136,high school,yes,0,school_bus,5 to 10,84,23
137,some college,yes,2,school_bus,5 to 10,67,23
138,high school,yes,1,school_bus,5 to 10,62,23
139,NA,no,1,private,5 to 10,60,23
140,some college,no,2,private,5 to 10,56,23
141,associate's degree,no,2,school_bus,5 to 10,73,23
142,master's degree,NA,3,private,< 5,78,23
143,high school,no,2,school_bus,< 5,40,23
145,high school,yes,3,school_bus,5 to 10,57,23
146,high school,yes,1,private,5 to 10,46,23
147,some college,yes,1,NA,5 to 10,71,23
148,bachelor's degree,no,1,NA,5 to 10,61,23
149,master's degree,yes,1,school_bus,> 10,82,23
150,NA,yes,3,school_bus,> 10,88,23
151,NA,no,2,private,< 5,77,23
152,NA,no,2,school_bus,NA,98,23
154,some college,yes,3,private,5 to 10,76,23
155,bachelor's degree,yes,2,school_bus,> 10,88,23
156,high school,no,2,NA,5 to 10,78,23
157,associate's degree,yes,1,private,> 10,67,23
158,bachelor's degree,no,3,school_bus,5 to 10,64,23
159,some college,no,5,private,< 5,78,23
160,associate's degree,no,2,private,5 to 10,69,23
161,high school,no,2,school_bus,5 to 10,71,23
163,high school,yes,3,private,5 to 10,70,23
164,some high school,yes,1,private,5 to 10,24,23
165,bachelor's degree,yes,2,school_bus,< 5,89,23
166,NA,yes,1,school_bus,5 to 10,70,23
167,some college,yes,1,school_bus,5 to 10,78,23
168,some high school,no,1,NA,5 to 10,61,23
169,some high school,yes,2,private,< 5,79,23
170,NA,yes,3,private,> 10,67,23
171,bachelor's degree,no,2,school_bus,> 10,93,23
174,NA,no,NA,school_bus,> 10,60,23
175,associate's degree,yes,4,private,< 5,65,23
176,some college,no,3,school_bus,< 5,84,23
177,some high school,yes,3,school_bus,5 to 10,82,23
178,NA,yes,1,NA,> 10,70,23
179,high school,yes,1,private,< 5,62,23
180,some high school,yes,1,school_bus,< 5,66,23
181,master's degree,yes,2,school_bus,5 to 10,77,23
182,some high school,yes,2,private,> 10,61,23
183,high school,no,NA,private,5 to 10,76,23
184,bachelor's degree,yes,1,school_bus,< 5,51,23
185,some high school,yes,3,NA,< 5,60,23
186,high school,no,1,private,< 5,46,23
187,high school,yes,1,private,5 to 10,43,23
188,bachelor's degree,no,2,school_bus,5 to 10,73,23
189,associate's degree,yes,3,school_bus,< 5,86,23
190,some college,yes,4,school_bus,> 10,73,23
191,some high school,no,1,school_bus,5 to 10,49,23
192,bachelor's degree,no,2,school_bus,5 to 10,68,23
193,high school,no,2,private,5 to 10,74,23
194,some high school,yes,2,school_bus,5 to 10,58,23
195,some college,no,1,school_bus,5 to 10,88,23
196,NA,yes,1,private,5 to 10,61,23
197,some high school,no,1,private,5 to 10,66,23
198,master's degree,yes,3,private,NA,69,23
199,some high school,no,2,private,5 to 10,56,23
200,master's degree,yes,7,school_bus,5 to 10,78,23
201,some college,no,1,private,> 10,77,23
202,some college,no,1,school_bus,< 5,93,23
203,some college,yes,1,private,5 to 10,66,23
204,bachelor's degree,yes,4,school_bus,5 to 10,62,23
205,associate's degree,yes,0,school_bus,< 5,58,23
206,some high school,no,NA,NA,< 5,61,23
207,some college,no,1,school_bus,5 to 10,83,23
208,some high school,yes,3,private,5 to 10,76,23
209,some college,no,2,NA,5 to 10,61,23
210,NA,yes,5,private,5 to 10,69,23
211,associate's degree,yes,2,school_bus,> 10,75,23
212,high school,yes,2,private,< 5,57,23
213,some college,yes,1,private,5 to 10,74,23
214,associate's degree,yes,0,school_bus,5 to 10,63,23
215,master's degree,yes,1,school_bus,> 10,71,23
216,bachelor's degree,yes,3,private,5 to 10,96,23
217,high school,yes,2,school_bus,5 to 10,55,23
218,some high school,no,NA,school_bus,5 to 10,59,23
219,some high school,no,2,school_bus,5 to 10,59,23
220,some high school,yes,3,school_bus,< 5,38,23
221,master's degree,yes,2,school_bus,5 to 10,86,23
222,some college,yes,NA,school_bus,5 to 10,46,23
223,high school,yes,4,school_bus,< 5,52,23
224,associate's degree,no,4,NA,5 to 10,83,23
225,bachelor's degree,no,1,school_bus,< 5,69,23
226,some high school,yes,0,NA,< 5,43,23
227,some college,no,4,school_bus,5 to 10,65,23
228,high school,NA,0,NA,> 10,73,23
229,associate's degree,yes,2,school_bus,5 to 10,55,23
231,associate's degree,no,4,school_bus,< 5,75,23
232,master's degree,yes,5,school_bus,5 to 10,71,23
233,some college,no,1,school_bus,5 to 10,84,23
234,associate's degree,yes,2,school_bus,5 to 10,63,23
235,some college,yes,1,private,< 5,83,23
236,some high school,yes,NA,school_bus,> 10,66,23
237,bachelor's degree,no,3,private,5 to 10,80,23
238,some high school,yes,1,school_bus,< 5,79,23
239,some high school,yes,3,school_bus,< 5,62,23
240,associate's degree,no,2,school_bus,< 5,59,23
241,some college,yes,1,private,5 to 10,91,23
242,some high school,yes,2,private,5 to 10,63,23
243,high school,NA,2,school_bus,< 5,51,23
244,associate's degree,yes,1,school_bus,5 to 10,77,23
245,high school,no,1,private,5 to 10,81,23
246,some high school,no,3,NA,5 to 10,77,23
247,some high school,yes,2,school_bus,5 to 10,100,23
248,some high school,yes,0,school_bus,> 10,47,23
249,some high school,no,7,private,5 to 10,75,23
250,some college,yes,2,school_bus,< 5,77,23
251,bachelor's degree,yes,1,private,5 to 10,64,23
252,NA,no,3,private,< 5,28,23
